datestop,False,True, ,Count,Success_Rate
2007-09-15,1633.0,90.0,,1723.0,0.0522344747533
2007-09-16,1291.0,78.0,,1369.0,0.0569758948137
2007-09-17,1029.0,56.0,,1085.0,0.0516129032258
2007-09-18,1208.0,96.0,,1304.0,0.0736196319018
2007-09-19,1593.0,102.0,,1695.0,0.0601769911504
2007-09-20,1685.0,98.0,,1783.0,0.0549635445878
2007-09-21,1439.0,98.0,,1537.0,0.0637605725439
2007-09-22,1436.0,105.0,,1541.0,0.0681375730045
2007-09-23,1207.0,81.0,,1288.0,0.0628881987578
2007-09-24,926.0,34.0,,960.0,0.0354166666667
2007-09-25,1156.0,93.0,,1249.0,0.0744595676541
2007-09-26,1137.0,103.0,,1240.0,0.083064516129
2007-09-27,1400.0,79.0,,1479.0,0.053414469236
2007-09-28,1453.0,115.0,,1568.0,0.0733418367347
2007-09-29,1455.0,87.0,,1542.0,0.056420233463
2007-09-30,1277.0,80.0,,1357.0,0.0589535740604
2007-10-01,927.0,74.0,,1001.0,0.0739260739261
2007-10-02,1392.0,110.0,,1502.0,0.0732356857523
2007-10-03,1515.0,111.0,,1626.0,0.0682656826568
2007-10-04,1435.0,91.0,,1526.0,0.0596330275229
2007-10-05,1521.0,118.0,,1639.0,0.071995118975
2007-10-06,1334.0,97.0,,1431.0,0.067784765898
2007-10-07,1062.0,72.0,,1134.0,0.0634920634921
2007-10-08,994.0,70.0,,1064.0,0.0657894736842
2007-10-09,1389.0,110.0,,1499.0,0.0733822548366
2007-10-10,1482.0,114.0,,1596.0,0.0714285714286
2007-10-11,1342.0,110.0,,1452.0,0.0757575757576
2007-10-12,1423.0,92.0,,1515.0,0.0607260726073
2007-10-13,1366.0,88.0,,1454.0,0.060522696011
2007-10-14,1083.0,58.0,,1141.0,0.0508326029798
2007-10-15,1045.0,54.0,,1099.0,0.049135577798
2007-10-16,1444.0,104.0,,1548.0,0.0671834625323
2007-10-17,1490.0,119.0,,1609.0,0.0739589807334
2007-10-18,1236.0,112.0,,1348.0,0.0830860534125
2007-10-19,1409.0,79.0,,1488.0,0.0530913978495
2007-10-20,1507.0,77.0,,1584.0,0.0486111111111
2007-10-21,1104.0,67.0,,1171.0,0.0572160546541
2007-10-22,952.0,62.0,,1014.0,0.0611439842209
2007-10-23,1537.0,107.0,,1644.0,0.0650851581509
2007-10-24,1486.0,82.0,,1568.0,0.0522959183673
2007-10-25,1366.0,114.0,,1480.0,0.077027027027
2007-10-26,1282.0,87.0,,1369.0,0.063550036523
2007-10-27,1248.0,73.0,,1321.0,0.0552611657835
2007-10-28,959.0,60.0,,1019.0,0.0588812561335
2007-10-29,880.0,50.0,,930.0,0.0537634408602
2007-10-30,1457.0,81.0,,1538.0,0.0526657997399
2007-10-31,1507.0,119.0,,1626.0,0.0731857318573
2007-11-01,1165.0,80.0,,1245.0,0.0642570281124
2007-11-02,1377.0,68.0,,1445.0,0.0470588235294
2007-11-03,1259.0,49.0,,1308.0,0.0374617737003
2007-11-04,918.0,56.0,,974.0,0.0574948665298
2007-11-05,839.0,45.0,,884.0,0.0509049773756
2007-11-06,1047.0,89.0,,1136.0,0.0783450704225
2007-11-07,1422.0,123.0,,1545.0,0.0796116504854
2007-11-08,1308.0,90.0,,1398.0,0.0643776824034
2007-11-09,1389.0,89.0,,1478.0,0.0602165087957
2007-11-10,1378.0,96.0,,1474.0,0.0651289009498
2007-11-11,958.0,62.0,,1020.0,0.0607843137255
2007-11-12,908.0,58.0,,966.0,0.0600414078675
2007-11-13,1227.0,100.0,,1327.0,0.0753579502638
2007-11-14,1403.0,120.0,,1523.0,0.0787918581747
2007-11-15,1327.0,103.0,,1430.0,0.072027972028
2007-11-16,1257.0,80.0,,1337.0,0.0598354525056
2007-11-17,1322.0,95.0,,1417.0,0.0670430486944
2007-11-18,981.0,55.0,,1036.0,0.0530888030888
2007-11-19,737.0,44.0,,781.0,0.056338028169
2007-11-20,1305.0,92.0,,1397.0,0.0658554044381
2007-11-21,1272.0,91.0,,1363.0,0.0667644900954
2007-11-22,544.0,17.0,,561.0,0.030303030303
2007-11-23,957.0,68.0,,1025.0,0.0663414634146
2007-11-24,1233.0,65.0,,1298.0,0.0500770416025
2007-11-25,894.0,49.0,,943.0,0.0519618239661
2007-11-26,679.0,52.0,,731.0,0.0711354309166
2007-11-27,1476.0,88.0,,1564.0,0.0562659846547
2007-11-28,1262.0,94.0,,1356.0,0.0693215339233
2007-11-29,1384.0,85.0,,1469.0,0.0578624914908
2007-11-30,1446.0,76.0,,1522.0,0.0499342969777
2007-12-01,997.0,76.0,,1073.0,0.0708294501398
2007-12-02,637.0,61.0,,698.0,0.0873925501433
2007-12-03,516.0,37.0,,553.0,0.0669077757685
2007-12-04,970.0,71.0,,1041.0,0.0682036503362
2007-12-05,1125.0,71.0,,1196.0,0.059364548495
2007-12-06,1142.0,95.0,,1237.0,0.0767987065481
2007-12-07,1326.0,84.0,,1410.0,0.0595744680851
2007-12-08,1285.0,79.0,,1364.0,0.057917888563
2007-12-09,887.0,49.0,,936.0,0.0523504273504
2007-12-10,611.0,42.0,,653.0,0.0643185298622
2007-12-11,1123.0,78.0,,1201.0,0.0649458784346
2007-12-12,1200.0,94.0,,1294.0,0.0726429675425
2007-12-13,783.0,57.0,,840.0,0.0678571428571
2007-12-14,1086.0,88.0,,1174.0,0.0749574105622
2007-12-15,1144.0,68.0,,1212.0,0.0561056105611
2007-12-16,652.0,24.0,,676.0,0.0355029585799
2007-12-17,669.0,44.0,,713.0,0.0617110799439
2007-12-18,1085.0,80.0,,1165.0,0.068669527897
2007-12-19,997.0,78.0,,1075.0,0.0725581395349
2007-12-20,1045.0,85.0,,1130.0,0.0752212389381
2007-12-21,1017.0,66.0,,1083.0,0.0609418282548
2007-12-22,1118.0,58.0,,1176.0,0.0493197278912
2007-12-23,733.0,43.0,,776.0,0.055412371134
2007-12-24,356.0,19.0,,375.0,0.0506666666667
2007-12-25,297.0,18.0,,315.0,0.0571428571429
2007-12-26,776.0,54.0,,830.0,0.0650602409639
2007-12-27,1041.0,95.0,,1136.0,0.0836267605634
2007-12-28,1237.0,75.0,,1312.0,0.0571646341463
2007-12-29,1047.0,54.0,,1101.0,0.0490463215259
2007-12-30,734.0,27.0,,761.0,0.0354796320631
2007-12-31,489.0,28.0,,517.0,0.0541586073501
1900-12-31,1.0,,,,
2008-01-01,844.0,68.0,,912.0,0.0745614035088
2008-01-02,1111.0,93.0,,1204.0,0.0772425249169
2008-01-03,1150.0,85.0,,1235.0,0.0688259109312
2008-01-04,1468.0,116.0,,1584.0,0.0732323232323
2008-01-05,1619.0,122.0,,1741.0,0.07007466973
2008-01-06,1068.0,65.0,,1133.0,0.0573698146514
2008-01-07,945.0,50.0,,995.0,0.0502512562814
2008-01-08,1819.0,146.0,,1965.0,0.0743002544529
2008-01-09,1760.0,124.0,,1884.0,0.0658174097665
2008-01-10,1876.0,136.0,,2012.0,0.0675944333996
2008-01-11,1997.0,146.0,,2143.0,0.0681287914139
2008-01-12,2274.0,141.0,,2415.0,0.0583850931677
2008-01-13,1280.0,93.0,,1373.0,0.0677348871085
2008-01-14,1150.0,61.0,,1211.0,0.0503715937242
2008-01-15,1558.0,110.0,,1668.0,0.0659472422062
2008-01-16,1836.0,107.0,,1943.0,0.0550694801853
2008-01-17,1804.0,128.0,,1932.0,0.0662525879917
2008-01-18,2095.0,127.0,,2222.0,0.0571557155716
2008-01-19,2206.0,114.0,,2320.0,0.0491379310345
2008-01-20,1269.0,64.0,,1333.0,0.0480120030008
2008-01-21,981.0,53.0,,1034.0,0.0512572533849
2008-01-22,1443.0,118.0,,1561.0,0.0755925688661
2008-01-23,1623.0,101.0,,1724.0,0.0585846867749
2008-01-24,1690.0,117.0,,1807.0,0.0647482014388
2008-01-25,1623.0,90.0,,1713.0,0.0525394045534
2008-01-26,1723.0,92.0,,1815.0,0.0506887052342
2008-01-27,1393.0,88.0,,1481.0,0.0594193112762
2008-01-28,1117.0,72.0,,1189.0,0.0605550883095
2008-01-29,1564.0,87.0,,1651.0,0.0526953361599
2008-01-30,1664.0,109.0,,1773.0,0.0614777213762
2008-01-31,1720.0,104.0,,1824.0,0.0570175438596
2008-02-01,1554.0,97.0,,1651.0,0.0587522713507
2008-02-02,1962.0,98.0,,2060.0,0.047572815534
2008-02-03,1114.0,53.0,,1167.0,0.0454155955441
2008-02-04,827.0,53.0,,880.0,0.0602272727273
2008-02-05,1174.0,99.0,,1273.0,0.0777690494894
2008-02-06,1720.0,145.0,,1865.0,0.0777479892761
2008-02-07,1770.0,114.0,,1884.0,0.0605095541401
2008-02-08,2249.0,156.0,,2405.0,0.0648648648649
2008-02-09,2196.0,95.0,,2291.0,0.0414666084679
2008-02-10,1417.0,78.0,,1495.0,0.0521739130435
2008-02-11,936.0,58.0,,994.0,0.0583501006036
2008-02-12,1072.0,100.0,,1172.0,0.0853242320819
2008-02-13,1286.0,96.0,,1382.0,0.0694645441389
2008-02-14,1639.0,106.0,,1745.0,0.0607449856734
2008-02-15,1952.0,108.0,,2060.0,0.052427184466
2008-02-16,1981.0,114.0,,2095.0,0.054415274463
2008-02-17,1418.0,76.0,,1494.0,0.0508701472557
2008-02-18,1210.0,75.0,,1285.0,0.0583657587549
2008-02-19,1353.0,136.0,,1489.0,0.0913364674278
2008-02-20,1666.0,104.0,,1770.0,0.0587570621469
2008-02-21,1632.0,98.0,,1730.0,0.0566473988439
2008-02-22,1429.0,91.0,,1520.0,0.0598684210526
2008-02-23,1714.0,95.0,,1809.0,0.0525152017689
2008-02-24,1249.0,73.0,,1322.0,0.0552193645991
2008-02-25,1048.0,60.0,,1108.0,0.0541516245487
2008-02-26,1616.0,99.0,,1715.0,0.0577259475219
2008-02-27,1753.0,108.0,,1861.0,0.0580333154218
2008-02-28,1740.0,80.0,,1820.0,0.043956043956
2008-02-29,1748.0,119.0,,1867.0,0.0637386181039
2008-03-01,1424.0,110.0,,1534.0,0.0717079530639
2008-03-02,1206.0,93.0,,1299.0,0.0715935334873
2008-03-03,1147.0,88.0,,1235.0,0.0712550607287
2008-03-04,1596.0,127.0,,1723.0,0.0737086477075
2008-03-05,1776.0,138.0,,1914.0,0.0721003134796
2008-03-06,1809.0,149.0,,1958.0,0.0760980592441
2008-03-07,1789.0,134.0,,1923.0,0.0696827873115
2008-03-08,1850.0,90.0,,1940.0,0.0463917525773
2008-03-09,1163.0,59.0,,1222.0,0.0482815057283
2008-03-10,1281.0,67.0,,1348.0,0.049703264095
2008-03-11,1608.0,128.0,,1736.0,0.073732718894
2008-03-12,1903.0,112.0,,2015.0,0.0555831265509
2008-03-13,1710.0,132.0,,1842.0,0.071661237785
2008-03-14,1999.0,142.0,,2141.0,0.0663241475946
2008-03-15,1887.0,84.0,,1971.0,0.0426179604262
2008-03-16,1196.0,65.0,,1261.0,0.0515463917526
2008-03-17,997.0,56.0,,1053.0,0.0531813865147
2008-03-18,1632.0,96.0,,1728.0,0.0555555555556
2008-03-19,1493.0,110.0,,1603.0,0.0686213349969
2008-03-20,1686.0,115.0,,1801.0,0.0638534147696
2008-03-21,1805.0,90.0,,1895.0,0.0474934036939
2008-03-22,1667.0,102.0,,1769.0,0.0576596947428
2008-03-23,1233.0,62.0,,1295.0,0.0478764478764
2008-03-24,1107.0,64.0,,1171.0,0.0546541417592
2008-03-25,1569.0,113.0,,1682.0,0.0671819262782
2008-03-26,1663.0,115.0,,1778.0,0.0646794150731
2008-03-27,1518.0,99.0,,1617.0,0.0612244897959
2008-03-28,1847.0,112.0,,1959.0,0.0571720265442
2008-03-29,1745.0,87.0,,1832.0,0.0474890829694
2008-03-30,1327.0,62.0,,1389.0,0.0446364290857
2008-03-31,901.0,52.0,,953.0,0.0545645330535
2008-04-01,1473.0,95.0,,1568.0,0.0605867346939
2008-04-02,1603.0,136.0,,1739.0,0.0782058654399
2008-04-03,1572.0,118.0,,1690.0,0.0698224852071
2008-04-04,1731.0,128.0,,1859.0,0.0688542227004
2008-04-05,1529.0,117.0,,1646.0,0.0710814094775
2008-04-06,1369.0,70.0,,1439.0,0.0486448922863
2008-04-07,1051.0,55.0,,1106.0,0.0497287522604
2008-04-08,1526.0,105.0,,1631.0,0.0643776824034
2008-04-09,1682.0,147.0,,1829.0,0.0803717878622
2008-04-10,1774.0,143.0,,1917.0,0.074595722483
2008-04-11,2022.0,123.0,,2145.0,0.0573426573427
2008-04-12,1855.0,95.0,,1950.0,0.0487179487179
2008-04-13,1313.0,73.0,,1386.0,0.0526695526696
2008-04-14,1107.0,48.0,,1155.0,0.0415584415584
2008-04-15,1499.0,78.0,,1577.0,0.0494610019023
2008-04-16,1623.0,91.0,,1714.0,0.0530921820303
2008-04-17,1513.0,95.0,,1608.0,0.05907960199
2008-04-18,1819.0,111.0,,1930.0,0.0575129533679
2008-04-19,1529.0,87.0,,1616.0,0.0538366336634
2008-04-20,1365.0,62.0,,1427.0,0.0434477925718
2008-04-21,1038.0,39.0,,1077.0,0.0362116991643
2008-04-22,1538.0,118.0,,1656.0,0.0712560386473
2008-04-23,1635.0,93.0,,1728.0,0.0538194444444
2008-04-24,1416.0,98.0,,1514.0,0.0647291941876
2008-04-25,1344.0,77.0,,1421.0,0.0541871921182
2008-04-26,1381.0,73.0,,1454.0,0.0502063273728
2008-04-27,982.0,43.0,,1025.0,0.0419512195122
2008-04-28,807.0,35.0,,842.0,0.041567695962
2008-04-29,1281.0,85.0,,1366.0,0.0622254758419
2008-04-30,1579.0,109.0,,1688.0,0.0645734597156
2008-05-01,1460.0,83.0,,1543.0,0.0537913156189
2008-05-02,1861.0,119.0,,1980.0,0.060101010101
2008-05-03,1737.0,92.0,,1829.0,0.0503007107709
2008-05-04,1242.0,76.0,,1318.0,0.0576631259484
2008-05-05,1112.0,72.0,,1184.0,0.0608108108108
2008-05-06,1475.0,131.0,,1606.0,0.0815691158157
2008-05-07,1709.0,91.0,,1800.0,0.0505555555556
2008-05-08,1576.0,124.0,,1700.0,0.0729411764706
2008-05-09,1481.0,94.0,,1575.0,0.0596825396825
2008-05-10,1724.0,93.0,,1817.0,0.0511832691249
2008-05-11,1315.0,82.0,,1397.0,0.0586972083035
2008-05-12,973.0,57.0,,1030.0,0.0553398058252
2008-05-13,1517.0,130.0,,1647.0,0.0789313904068
2008-05-14,1537.0,104.0,,1641.0,0.0633759902498
2008-05-15,1517.0,104.0,,1621.0,0.0641579272054
2008-05-16,1438.0,94.0,,1532.0,0.0613577023499
2008-05-17,1599.0,80.0,,1679.0,0.0476474091721
2008-05-18,1154.0,74.0,,1228.0,0.0602605863192
2008-05-19,957.0,68.0,,1025.0,0.0663414634146
2008-05-20,1040.0,96.0,,1136.0,0.0845070422535
2008-05-21,1515.0,115.0,,1630.0,0.0705521472393
2008-05-22,1393.0,110.0,,1503.0,0.0731869594145
2008-05-23,1742.0,99.0,,1841.0,0.0537751222162
2008-05-24,1550.0,73.0,,1623.0,0.0449784349969
2008-05-25,1234.0,67.0,,1301.0,0.0514988470407
2008-05-26,719.0,36.0,,755.0,0.0476821192053
2008-05-27,1151.0,122.0,,1273.0,0.0958366064415
2008-05-28,1428.0,120.0,,1548.0,0.077519379845
2008-05-29,1439.0,76.0,,1515.0,0.0501650165017
2008-05-30,1630.0,112.0,,1742.0,0.0642939150402
2008-05-31,1472.0,106.0,,1578.0,0.0671736375158
2008-06-01,1016.0,75.0,,1091.0,0.0687442713107
2008-06-02,912.0,68.0,,980.0,0.069387755102
2008-06-03,1199.0,93.0,,1292.0,0.0719814241486
2008-06-04,1239.0,119.0,,1358.0,0.0876288659794
2008-06-05,1354.0,116.0,,1470.0,0.0789115646259
2008-06-06,1663.0,120.0,,1783.0,0.0673022994952
2008-06-07,1273.0,61.0,,1334.0,0.0457271364318
2008-06-08,967.0,62.0,,1029.0,0.0602526724976
2008-06-09,532.0,49.0,,581.0,0.0843373493976
2008-06-10,1067.0,66.0,,1133.0,0.0582524271845
2008-06-11,1387.0,91.0,,1478.0,0.0615696887686
2008-06-12,1294.0,80.0,,1374.0,0.0582241630277
2008-06-13,1481.0,142.0,,1623.0,0.0874922982132
2008-06-14,1230.0,88.0,,1318.0,0.0667678300455
2008-06-15,832.0,43.0,,875.0,0.0491428571429
2008-06-16,685.0,68.0,,753.0,0.0903054448871
2008-06-17,1135.0,127.0,,1262.0,0.100633914422
2008-06-18,1361.0,125.0,,1486.0,0.0841184387618
2008-06-19,1285.0,104.0,,1389.0,0.0748740100792
2008-06-20,1338.0,121.0,,1459.0,0.0829335161069
2008-06-21,1205.0,101.0,,1306.0,0.0773353751914
2008-06-22,930.0,60.0,,990.0,0.0606060606061
2008-06-23,559.0,42.0,,601.0,0.0698835274542
2008-06-24,1150.0,101.0,,1251.0,0.0807354116707
2008-06-25,1153.0,87.0,,1240.0,0.0701612903226
2008-06-26,1209.0,89.0,,1298.0,0.0685670261941
2008-06-27,982.0,94.0,,1076.0,0.0873605947955
2008-06-28,1060.0,72.0,,1132.0,0.0636042402827
2008-06-29,663.0,58.0,,721.0,0.0804438280166
2008-06-30,557.0,37.0,,594.0,0.0622895622896
2008-07-01,861.0,82.0,,943.0,0.0869565217391
2008-07-02,1004.0,107.0,,1111.0,0.0963096309631
2008-07-03,926.0,68.0,,994.0,0.0684104627767
2008-07-04,890.0,74.0,,964.0,0.0767634854772
2008-07-05,1080.0,90.0,,1170.0,0.0769230769231
2008-07-06,1026.0,63.0,,1089.0,0.0578512396694
2008-07-07,654.0,36.0,,690.0,0.0521739130435
2008-07-08,948.0,57.0,,1005.0,0.0567164179104
2008-07-09,1002.0,87.0,,1089.0,0.0798898071625
2008-07-10,1264.0,84.0,,1348.0,0.0623145400593
2008-07-11,1374.0,87.0,,1461.0,0.0595482546201
2008-07-12,1207.0,82.0,,1289.0,0.0636152055857
2008-07-13,725.0,55.0,,780.0,0.0705128205128
2008-07-14,616.0,31.0,,647.0,0.047913446677
2008-07-15,1199.0,94.0,,1293.0,0.0726991492653
2008-07-16,1313.0,108.0,,1421.0,0.0760028149191
2008-07-17,1371.0,101.0,,1472.0,0.0686141304348
2008-07-18,1349.0,93.0,,1442.0,0.0644937586685
2008-07-19,1259.0,68.0,,1327.0,0.0512434061794
2008-07-20,828.0,47.0,,875.0,0.0537142857143
2008-07-21,665.0,40.0,,705.0,0.0567375886525
2008-07-22,1148.0,93.0,,1241.0,0.074939564867
2008-07-23,1255.0,111.0,,1366.0,0.0812591508053
2008-07-24,1261.0,122.0,,1383.0,0.0882140274765
2008-07-25,1355.0,104.0,,1459.0,0.0712816997944
2008-07-26,1210.0,74.0,,1284.0,0.0576323987539
2008-07-27,933.0,57.0,,990.0,0.0575757575758
2008-07-28,711.0,35.0,,746.0,0.0469168900804
2008-07-29,1285.0,100.0,,1385.0,0.072202166065
2008-07-30,1569.0,115.0,,1684.0,0.0682897862233
2008-07-31,1513.0,99.0,,1612.0,0.0614143920596
2008-08-01,1250.0,103.0,,1353.0,0.0761271249076
2008-08-02,1366.0,71.0,,1437.0,0.0494084899095
2008-08-03,966.0,58.0,,1024.0,0.056640625
2008-08-04,706.0,49.0,,755.0,0.0649006622517
2008-08-05,1255.0,91.0,,1346.0,0.0676077265973
2008-08-06,1435.0,110.0,,1545.0,0.0711974110032
2008-08-07,1338.0,111.0,,1449.0,0.0766045548654
2008-08-08,1423.0,105.0,,1528.0,0.0687172774869
2008-08-09,1532.0,77.0,,1609.0,0.0478558110628
2008-08-10,1040.0,89.0,,1129.0,0.0788308237378
2008-08-11,766.0,46.0,,812.0,0.0566502463054
2008-08-12,1288.0,97.0,,1385.0,0.070036101083
2008-08-13,1360.0,101.0,,1461.0,0.0691307323751
2008-08-14,1418.0,96.0,,1514.0,0.0634081902246
2008-08-15,1439.0,120.0,,1559.0,0.0769724182168
2008-08-16,1430.0,97.0,,1527.0,0.0635232481991
2008-08-17,947.0,51.0,,998.0,0.0511022044088
2008-08-18,768.0,55.0,,823.0,0.0668286755772
2008-08-19,1405.0,106.0,,1511.0,0.0701522170748
2008-08-20,1425.0,121.0,,1546.0,0.0782664941785
2008-08-21,1444.0,93.0,,1537.0,0.060507482108
2008-08-22,1395.0,96.0,,1491.0,0.0643863179074
2008-08-23,1256.0,92.0,,1348.0,0.0682492581602
2008-08-24,1049.0,44.0,,1093.0,0.0402561756633
2008-08-25,878.0,48.0,,926.0,0.0518358531317
2008-08-26,1353.0,62.0,,1415.0,0.043816254417
2008-08-27,1526.0,93.0,,1619.0,0.0574428659666
2008-08-28,1305.0,92.0,,1397.0,0.0658554044381
2008-08-29,1414.0,81.0,,1495.0,0.0541806020067
2008-08-30,1300.0,83.0,,1383.0,0.060014461316
2008-08-31,832.0,41.0,,873.0,0.0469644902635
2008-09-01,637.0,32.0,,669.0,0.0478325859492
2008-09-02,1179.0,69.0,,1248.0,0.0552884615385
2008-09-03,1471.0,96.0,,1567.0,0.0612635609445
2008-09-04,1441.0,93.0,,1534.0,0.0606258148631
2008-09-05,1763.0,108.0,,1871.0,0.0577231427044
2008-09-06,1374.0,71.0,,1445.0,0.0491349480969
2008-09-07,1233.0,66.0,,1299.0,0.0508083140878
2008-09-08,959.0,48.0,,1007.0,0.0476663356504
2008-09-09,1125.0,61.0,,1186.0,0.0514333895447
2008-09-10,1737.0,120.0,,1857.0,0.064620355412
2008-09-11,1837.0,104.0,,1941.0,0.053580628542
2008-09-12,1628.0,96.0,,1724.0,0.0556844547564
2008-09-13,1723.0,100.0,,1823.0,0.0548546352167
2008-09-14,1276.0,76.0,,1352.0,0.0562130177515
2008-09-15,877.0,78.0,,955.0,0.0816753926702
2008-09-16,1595.0,113.0,,1708.0,0.0661592505855
2008-09-17,1718.0,134.0,,1852.0,0.0723542116631
2008-09-18,1833.0,121.0,,1954.0,0.0619242579324
2008-09-19,1777.0,138.0,,1915.0,0.0720626631854
2008-09-20,1639.0,71.0,,1710.0,0.0415204678363
2008-09-21,1205.0,53.0,,1258.0,0.0421303656598
2008-09-22,817.0,32.0,,849.0,0.037691401649
2008-09-23,1398.0,74.0,,1472.0,0.0502717391304
2008-09-24,1681.0,105.0,,1786.0,0.058790593505
2008-09-25,1592.0,94.0,,1686.0,0.055753262159
2008-09-26,1642.0,85.0,,1727.0,0.0492182976259
2008-09-27,1741.0,94.0,,1835.0,0.0512261580381
2008-09-28,1179.0,65.0,,1244.0,0.0522508038585
2008-09-29,1093.0,50.0,,1143.0,0.0437445319335
2008-09-30,1777.0,100.0,,1877.0,0.0532765050613
2008-10-01,1417.0,99.0,,1516.0,0.0653034300792
2008-10-02,1638.0,114.0,,1752.0,0.0650684931507
2008-10-03,1888.0,125.0,,2013.0,0.0620963735718
2008-10-04,1902.0,97.0,,1999.0,0.0485242621311
2008-10-05,1223.0,70.0,,1293.0,0.0541376643465
2008-10-06,985.0,49.0,,1034.0,0.0473887814313
2008-10-07,1650.0,99.0,,1749.0,0.0566037735849
2008-10-08,1832.0,115.0,,1947.0,0.0590652285568
2008-10-09,1925.0,147.0,,2072.0,0.0709459459459
2008-10-10,1920.0,130.0,,2050.0,0.0634146341463
2008-10-11,1829.0,89.0,,1918.0,0.0464025026069
2008-10-12,1359.0,67.0,,1426.0,0.04698457223
2008-10-13,1121.0,45.0,,1166.0,0.0385934819897
2008-10-14,1636.0,125.0,,1761.0,0.0709823963657
2008-10-15,1851.0,121.0,,1972.0,0.0613590263692
2008-10-16,1772.0,100.0,,1872.0,0.0534188034188
2008-10-17,1844.0,110.0,,1954.0,0.0562947799386
2008-10-18,1952.0,92.0,,2044.0,0.0450097847358
2008-10-19,1311.0,52.0,,1363.0,0.0381511371974
2008-10-20,1065.0,65.0,,1130.0,0.0575221238938
2008-10-21,1570.0,101.0,,1671.0,0.0604428485937
2008-10-22,1746.0,92.0,,1838.0,0.0500544069641
2008-10-23,1792.0,104.0,,1896.0,0.0548523206751
2008-10-24,2246.0,132.0,,2378.0,0.0555088309504
2008-10-25,1713.0,99.0,,1812.0,0.0546357615894
2008-10-26,1270.0,65.0,,1335.0,0.0486891385768
2008-10-27,1085.0,46.0,,1131.0,0.0406719717065
2008-10-28,1230.0,78.0,,1308.0,0.0596330275229
2008-10-29,1513.0,79.0,,1592.0,0.0496231155779
2008-10-30,1804.0,86.0,,1890.0,0.0455026455026
2008-10-31,2190.0,102.0,,2292.0,0.044502617801
2008-11-01,1561.0,103.0,,1664.0,0.0618990384615
2008-11-02,1166.0,61.0,,1227.0,0.0497147514262
2008-11-03,976.0,43.0,,1019.0,0.0421982335623
2008-11-04,1159.0,85.0,,1244.0,0.0683279742765
2008-11-05,1617.0,106.0,,1723.0,0.0615206035984
2008-11-06,1855.0,98.0,,1953.0,0.0501792114695
2008-11-07,2125.0,116.0,,2241.0,0.0517626059795
2008-11-08,1934.0,98.0,,2032.0,0.0482283464567
2008-11-09,1363.0,63.0,,1426.0,0.0441795231417
2008-11-10,1119.0,47.0,,1166.0,0.0403087478559
2008-11-11,1677.0,96.0,,1773.0,0.0541455160745
2008-11-12,1979.0,94.0,,2073.0,0.0453449107574
2008-11-13,1456.0,92.0,,1548.0,0.0594315245478
2008-11-14,2129.0,121.0,,2250.0,0.0537777777778
2008-11-15,1938.0,116.0,,2054.0,0.0564751703992
2008-11-16,1271.0,58.0,,1329.0,0.0436418359669
2008-11-17,1113.0,64.0,,1177.0,0.054375531011
2008-11-18,1725.0,104.0,,1829.0,0.0568616730454
2008-11-19,1623.0,111.0,,1734.0,0.0640138408304
2008-11-20,1911.0,103.0,,2014.0,0.0511420059583
2008-11-21,1917.0,92.0,,2009.0,0.045793927327
2008-11-22,1736.0,86.0,,1822.0,0.0472008781559
2008-11-23,1293.0,60.0,,1353.0,0.0443458980044
2008-11-24,997.0,45.0,,1042.0,0.0431861804223
2008-11-25,1413.0,92.0,,1505.0,0.0611295681063
2008-11-26,1502.0,100.0,,1602.0,0.0624219725343
2008-11-27,632.0,28.0,,660.0,0.0424242424242
2008-11-28,1517.0,69.0,,1586.0,0.0435056746532
2008-11-29,1887.0,99.0,,1986.0,0.0498489425982
2008-11-30,1330.0,73.0,,1403.0,0.0520313613685
2008-12-01,853.0,48.0,,901.0,0.0532741398446
2008-12-02,1482.0,91.0,,1573.0,0.0578512396694
2008-12-03,1512.0,96.0,,1608.0,0.0597014925373
2008-12-04,1490.0,107.0,,1597.0,0.0670006261741
2008-12-05,1859.0,103.0,,1962.0,0.05249745158
2008-12-06,1626.0,79.0,,1705.0,0.0463343108504
2008-12-07,939.0,50.0,,989.0,0.0505561172902
2008-12-08,835.0,53.0,,888.0,0.0596846846847
2008-12-09,1483.0,111.0,,1594.0,0.0696361355082
2008-12-10,1500.0,83.0,,1583.0,0.0524320909665
2008-12-11,1008.0,71.0,,1079.0,0.0658016682113
2008-12-12,1767.0,89.0,,1856.0,0.0479525862069
2008-12-13,1727.0,100.0,,1827.0,0.0547345374932
2008-12-14,1073.0,47.0,,1120.0,0.0419642857143
2008-12-15,840.0,35.0,,875.0,0.04
2008-12-16,1094.0,76.0,,1170.0,0.0649572649573
2008-12-17,1362.0,88.0,,1450.0,0.0606896551724
2008-12-18,1232.0,67.0,,1299.0,0.0515781370285
2008-12-19,1108.0,40.0,,1148.0,0.0348432055749
2008-12-20,1326.0,48.0,,1374.0,0.0349344978166
2008-12-21,770.0,43.0,,813.0,0.0528905289053
2008-12-22,670.0,40.0,,710.0,0.056338028169
2008-12-23,1109.0,49.0,,1158.0,0.0423143350604
2008-12-24,631.0,32.0,,663.0,0.0482654600302
2008-12-25,348.0,20.0,,368.0,0.054347826087
2008-12-26,1528.0,72.0,,1600.0,0.045
2008-12-27,1707.0,80.0,,1787.0,0.0447677672076
2008-12-28,1002.0,64.0,,1066.0,0.0600375234522
2008-12-29,767.0,49.0,,816.0,0.0600490196078
